Data_wypozycz	Data_zwrotu	ID_sprzetu	Transport_km	Nr_dowodu_osoby
2014-10-13	2014-10-15	11	0	KHG217652
2014-10-13	2014-10-15	54	0	GGU805056
2014-10-13	2014-10-14	76	0	FKY850031
2014-10-14	2014-10-20	104	0	RFH042164
2014-10-14	2014-10-20	106	0	DDF344626
2014-10-14	2014-10-20	49	0	CIC263867
2014-10-14	2014-10-20	122	0	ZXH759651
2014-10-14	2014-10-19	19	0	FGD470508
2014-10-15	2014-10-20	18	15	WXA435452
2014-10-15	2014-10-20	44	0	FCZ741099
2014-10-15	2014-10-20	42	0	CBJ968087
2014-10-15	2014-10-20	51	0	WFX748584
2014-10-15	2014-10-19	38	0	WFF515575
2014-10-15	2014-10-16	115	0	SZF193610
2014-10-15	2014-10-16	29	0	XUF449676
2014-10-16	2014-10-21	4	0	FFI618711
2014-10-16	2014-10-21	117	0	KYA791830
2014-10-16	2014-10-20	12	0	XFX588552
2014-10-16	2014-10-20	136	0	XEJ986001
2014-10-16	2014-10-19	1	0	UCY391711
2014-10-17	2014-10-22	139	0	FHX846805
2014-10-17	2014-10-22	127	0	HDH588848
2014-10-17	2014-10-21	140	0	CHN787118
2014-10-17	2014-10-20	131	0	GGC247502
2014-10-17	2014-10-19	123	0	KEC651673
2014-10-20	2014-10-21	133	13	DZW635967
2014-10-20	2014-10-27	41	0	BEX748528
2014-10-20	2014-10-23	8	0	HMX115591
2014-10-20	2014-10-22	88	0	GFM607529
2014-10-20	2014-10-22	55	0	GFG673544
2014-10-20	2014-10-22	120	0	CZB816285
2014-10-20	2014-10-21	43	0	HMX179951
2014-10-21	2014-10-26	14	0	GMM060947
2014-10-21	2014-10-23	96	0	KMR366963
2014-10-21	2014-10-23	147	0	KFE959626
2014-10-21	2014-10-22	86	0	CIM850964
2014-10-21	2014-10-22	45	0	XIF507732
2014-10-22	2014-10-27	23	5	FXY417970
2014-10-22	2014-10-27	85	0	UEB300941
2014-10-22	2014-10-27	144	0	MGF058112
2014-10-22	2014-10-27	83	0	GRK146048
2014-10-22	2014-10-23	53	0	FDY906414
2014-10-23	2014-10-27	98	12	CBG458956
2014-10-23	2014-10-28	15	0	CEF002171
2014-10-23	2014-10-27	28	0	EEC132554
2014-10-23	2014-10-26	124	0	BCZ390118
2014-10-23	2014-10-26	118	0	FZZ303287
2014-10-24	2014-10-27	97	5	GXI557561
2014-10-24	2014-10-29	26	0	MAX579750
2014-10-24	2014-10-28	61	0	FUF038739
2014-10-24	2014-10-28	36	0	SBI677070
2014-10-24	2014-10-26	126	0	CFK903638
2014-10-27	2014-10-29	150	8	MXC958773
2014-10-27	2014-11-03	7	0	IUM861522
2014-10-27	2014-11-02	103	0	FCX089171
2014-10-27	2014-10-30	91	0	XFF846007
2014-10-27	2014-10-29	73	0	XXC876623
2014-10-27	2014-10-29	121	0	MXA952681
2014-10-27	2014-10-28	52	0	HXB293579
2014-10-28	2014-11-03	70	0	FIJ187275
2014-10-28	2014-11-03	130	0	FXC725428
2014-10-28	2014-11-02	63	0	FFF163533
2014-10-28	2014-11-02	71	0	HKS028902
2014-10-28	2014-10-29	105	0	CXM238196
2014-10-28	2014-10-29	114	0	CGC851105
2014-10-28	2014-10-29	81	0	ZCL838030
2014-10-29	2014-11-03	78	0	XFG206587
2014-10-29	2014-11-03	110	0	OEF945742
2014-10-29	2014-11-03	6	0	WWE226747
2014-10-29	2014-11-02	80	0	XMX242176
2014-10-29	2014-11-02	142	0	MHM370087
2014-10-30	2014-11-04	37	0	WIF141009
2014-10-30	2014-11-03	66	0	FKZ076654
2014-10-30	2014-11-03	2	0	DCM626706
2014-10-30	2014-11-02	143	0	XCM221747
2014-10-30	2014-11-02	69	0	FXK738198
2014-10-31	2014-11-04	24	21	GFM038105
2014-10-31	2014-11-05	112	0	ZXG387725
2014-10-31	2014-11-05	60	0	ZXH023644
2014-10-31	2014-11-02	93	0	SZF193610
2014-10-31	2014-11-02	9	0	WFX748584
2014-11-03	2014-11-10	58	0	GXK514865
2014-11-03	2014-11-10	3	0	FCQ729771
2014-11-03	2014-11-10	151	0	JCK343973
2014-11-03	2014-11-06	40	0	KHM663174
2014-11-03	2014-11-06	17	0	DZN571455
2014-11-04	2014-11-10	107	0	XQX816546
2014-11-04	2014-11-09	84	0	XOX229153
2014-11-04	2014-11-09	138	0	GGF211652
2014-11-04	2014-11-09	132	0	KQY529130
2014-11-04	2014-11-06	148	0	WCF277869
2014-11-05	2014-11-10	74	0	KCB241156
2014-11-05	2014-11-10	65	0	BKW119556
2014-11-05	2014-11-09	59	0	KCM566261
2014-11-05	2014-11-06	102	0	FKG415649
2014-11-05	2014-11-06	90	0	MGK522274
2014-11-06	2014-11-12	75	0	MMZ770584
2014-11-06	2014-11-12	94	0	GZM010787
2014-11-06	2014-11-09	72	0	GDM276222
2014-11-06	2014-11-09	35	0	MUX770971
2014-11-06	2014-11-09	149	0	NXI433275
2014-11-07	2014-11-09	22	10	YCZ360082
2014-11-07	2014-11-10	146	0	FBH423677
2014-11-07	2014-11-10	32	0	XFO789754
2014-11-07	2014-11-10	47	0	DCM382462
2014-11-07	2014-11-10	57	0	RJG123840
2014-11-10	2014-11-17	67	22	FXX269895
2014-11-10	2014-11-17	16	0	BAC412141
2014-11-10	2014-11-16	25	0	GFX424372
2014-11-10	2014-11-12	141	0	GBC440357
2014-11-10	2014-11-12	14	0	MIN023987
2014-11-12	2014-11-17	32	0	XXC119795
2014-11-12	2014-11-17	51	0	XFD266470
2014-11-12	2014-11-16	128	0	XGO573400
2014-11-12	2014-11-16	3	0	PHM232847
2014-11-12	2014-11-16	106	0	ODB128636
2014-11-13	2014-11-17	150	14	HGG932357
2014-11-13	2014-11-17	4	0	FCZ741099
2014-11-13	2014-11-17	135	0	HKB764849
2014-11-13	2014-11-17	34	0	GXM667712
2014-11-13	2014-11-17	12	0	EAF554946
2014-11-13	2014-11-16	62	0	FCG042128
2014-11-13	2014-11-16	144	0	MYZ144826
2014-11-14	2014-11-17	117	0	NXK787354
2014-11-14	2014-11-17	13	0	ELH682231
2014-11-14	2014-11-17	82	0	GFZ266192
2014-11-14	2014-11-17	60	0	OXM755464
2014-11-14	2014-11-17	69	0	HJD558113
2014-11-14	2014-11-16	54	0	OXI967270
2014-11-14	2014-11-16	8	0	MXG008858
2014-11-17	2014-11-24	59	0	FGG846403
2014-11-17	2014-11-24	48	0	MMY071798
2014-11-17	2014-11-23	57	0	XGR205764
2014-11-17	2014-11-19	17	0	EMI187886
2014-11-17	2014-11-19	118	0	KIR162071
2014-11-18	2014-11-24	121	0	EFX601939
2014-11-18	2014-11-24	65	0	HFX432996
2014-11-18	2014-11-23	95	0	CGZ632613
2014-11-18	2014-11-23	151	0	MJD412755
2014-11-18	2014-11-19	124	0	MMB185379
2014-11-19	2014-11-24	23	5	GCH342606
2014-11-19	2014-11-23	11	0	MIM328924
2014-11-19	2014-11-23	34	0	XES462566
2014-11-19	2014-11-23	14	0	XFB745434
2014-11-19	2014-11-23	36	0	RBH136399
2014-11-19	2014-11-20	71	0	MZM023943
2014-11-20	2014-11-23	18	16	MXG562109
2014-11-20	2014-11-25	142	0	YUO242921
2014-11-20	2014-11-24	83	0	MHB913238
2014-11-20	2014-11-24	60	0	XGD197946
2014-11-20	2014-11-23	49	0	FHW793962
2014-11-21	2014-11-26	47	0	GXF954862
2014-11-21	2014-11-25	116	0	GXM955242
2014-11-21	2014-11-24	66	0	FHC703022
2014-11-21	2014-11-24	57	0	ZWX880833
2014-11-21	2014-11-23	135	0	GEM103253
2014-11-21	2014-11-23	138	0	GFF123127
2014-11-24	2014-11-30	99	14	XBX631762
2014-11-24	2014-12-01	99	11	MCF801550
2014-11-24	2014-12-01	140	0	MHF122959
2014-11-24	2014-11-26	130	0	CAB951219
2014-11-24	2014-11-25	12	0	EZY716717
2014-11-25	2014-12-01	148	0	CXF277787
2014-11-25	2014-12-01	9	0	CKX021909
2014-11-25	2014-11-30	91	0	CRX165013
2014-11-25	2014-11-30	88	0	ZCU591866
2014-11-25	2014-11-26	89	0	EJE512942
2014-11-26	2014-12-01	122	0	QAX162534
2014-11-26	2014-11-30	132	0	ABC461237
2014-11-26	2014-11-30	124	0	GXG479926
2014-11-26	2014-11-30	125	0	MZK158436
2014-11-26	2014-11-27	1	0	DMH299811
2014-11-27	2014-12-02	95	0	SFX034654
2014-11-27	2014-12-01	70	0	MXA952681
2014-11-27	2014-12-01	58	0	EKY514237
2014-11-27	2014-12-01	113	0	DCM626706
2014-11-28	2014-12-01	24	13	MWF302680
2014-11-28	2014-12-02	2	0	XGF995009
2014-11-28	2014-12-01	72	0	CAB714355
2014-11-28	2014-12-01	89	0	HBI678676
2014-12-01	2014-12-07	67	11	SAM320373
2014-12-01	2014-12-08	6	0	BCZ390118
2014-12-01	2014-12-04	126	0	BUC916348
2014-12-01	2014-12-04	13	0	UBF416292
2014-12-01	2014-12-03	109	0	IBG378153
2014-12-02	2014-12-07	20	0	BKW119556
2014-12-02	2014-12-04	144	0	YDG664081
2014-12-02	2014-12-03	36	0	IFK821837
2014-12-02	2014-12-03	146	0	OXX349224
2014-12-03	2014-12-07	22	12	MXB239848
2014-12-03	2014-12-04	60	0	OZB361190
2014-12-03	2014-12-04	96	0	YJH889894
2014-12-03	2014-12-04	27	0	UCY391711
2014-12-04	2014-12-08	94	0	EGM173108
2014-12-04	2014-12-08	125	0	JPU651745
2014-12-04	2014-12-07	25	0	MFG781861
2014-12-04	2014-12-07	64	0	IMW678586
2014-12-05	2014-12-10	19	0	CMX053388
2014-12-05	2014-12-08	85	0	PFF689361
2014-12-05	2014-12-07	79	0	CMF984792
2014-12-05	2014-12-07	106	0	MHD609834
2014-12-05	2014-12-07	8	0	FMC145256
2014-12-08	2014-12-14	12	0	FSX170398
2014-12-08	2014-12-11	143	0	GMI858089
2014-12-08	2014-12-09	149	0	FHZ760617
2014-12-08	2014-12-09	130	0	CCP576137
2014-12-09	2014-12-14	133	16	JXY260422
2014-12-09	2014-12-14	107	0	EZM357783
2014-12-09	2014-12-14	53	0	EOX488579
2014-12-09	2014-12-10	103	0	GXX687854
2014-12-10	2014-12-14	97	6	BIX853882
2014-12-10	2014-12-15	16	0	GCB557376
2014-12-10	2014-12-15	34	0	WXM622926
2014-12-10	2014-12-14	74	0	DMF030249
2014-12-11	2014-12-15	138	0	GXM268089
2014-12-11	2014-12-15	134	0	XEU460771
2014-12-11	2014-12-14	28	0	XGO892585
2014-12-11	2014-12-14	15	0	XXF501951
2014-12-12	2014-12-15	150	8	ACB811269
2014-12-12	2014-12-17	50	0	HHX888762
2014-12-12	2014-12-15	78	0	IFM994328
2014-12-12	2014-12-14	47	0	ZJH928048
2014-12-15	2014-12-22	55	0	HFO713665
2014-12-15	2014-12-21	124	0	CMM575472
2014-12-15	2014-12-21	91	0	EFW866849
2014-12-15	2014-12-18	17	0	FXG903491
2014-12-16	2014-12-22	61	0	FFK165824
2014-12-16	2014-12-21	48	0	DBC885258
2014-12-16	2014-12-21	54	0	DFF525810
2014-12-16	2014-12-21	59	0	MMC332950
2014-12-17	2014-12-21	23	18	FKX893947
2014-12-17	2014-12-22	135	0	CFZ241906
2014-12-17	2014-12-18	73	0	GEY174901
2014-12-17	2014-12-18	11	0	HCI585052
2014-12-18	2014-12-23	115	0	FNE430382
2014-12-18	2014-12-21	147	0	CZE694970
2014-12-18	2014-12-21	37	0	MPF142757
2014-12-18	2014-12-21	140	0	CUC217408
2014-12-19	2014-12-22	97	20	ZZG363253
2014-12-19	2014-12-24	151	0	ZSS660777
2014-12-19	2014-12-24	88	0	IXX818003
2014-12-19	2014-12-23	55	0	EHH958994
2014-12-22	2014-12-28	128	0	FGC445356
2014-12-22	2014-12-28	132	0	EDI815029
2014-12-22	2014-12-24	49	0	FUF038739
2014-12-22	2014-12-24	141	0	KWC237093
2014-12-23	2014-12-24	21	15	XMJ975335
2014-12-23	2014-12-29	5	0	DFM229388
2014-12-23	2014-12-28	139	0	JMD188863
2014-12-23	2014-12-28	76	0	MGH835148
2014-12-23	2014-12-28	42	0	WXX395494
2014-12-24	2014-12-29	23	15	YZW882096
2014-12-24	2014-12-28	67	6	BAA627352
2014-12-24	2014-12-29	105	0	KFM617258
2014-12-24	2014-12-28	137	0	ZJB995109
2014-12-29	2015-01-05	100	0	MGH916913
2014-12-29	2015-01-04	142	0	DOG606416
2014-12-29	2015-01-01	129	0	CXM943984
2014-12-29	2014-12-31	29	0	MFM711138
2014-12-29	2014-12-31	110	0	IXB783943
2014-12-30	2015-01-04	68	6	FGD470508
2014-12-30	2015-01-04	52	0	XSF478188
2014-12-30	2015-01-01	63	0	DZF209123
2014-12-30	2014-12-31	32	0	UDY234736
2014-12-31	2015-01-05	41	0	HBM009070
2014-12-31	2015-01-04	56	0	XXH803853
2014-12-31	2015-01-04	111	0	CXM238196
2014-12-31	2015-01-04	84	0	FCH201649
